customer_id,2017-01-31 00:00:00+00:00,2017-02-28 00:00:00+00:00,2017-03-31 00:00:00+00:00,2017-04-30 00:00:00+00:00,2017-05-31 00:00:00+00:00,2017-06-30 00:00:00+00:00,2017-07-31 00:00:00+00:00,2017-08-31 00:00:00+00:00,2017-09-30 00:00:00+00:00,2017-10-31 00:00:00+00:00,2017-11-30 00:00:00+00:00,2017-12-31 00:00:00+00:00,2018-01-31 00:00:00+00:00,2018-02-28 00:00:00+00:00,2018-03-31 00:00:00+00:00,2018-04-30 00:00:00+00:00,2018-05-31 00:00:00+00:00,2018-06-30 00:00:00+00:00,2018-07-31 00:00:00+00:00,2018-08-31 00:00:00+00:00,2018-09-30 00:00:00+00:00,2018-10-31 00:00:00+00:00,2018-11-30 00:00:00+00:00,2018-12-31 00:00:00+00:00,2019-01-31 00:00:00+00:00,2019-02-28 00:00:00+00:00,2019-03-31 00:00:00+00:00,2019-04-30 00:00:00+00:00,2019-05-31 00:00:00+00:00,2019-06-30 00:00:00+00:00,2019-07-31 00:00:00+00:00,2019-08-31 00:00:00+00:00,2019-09-30 00:00:00+00:00,2019-10-31 00:00:00+00:00,2019-11-30 00:00:00+00:00,2019-12-31 00:00:00+00:00,2020-01-31 00:00:00+00:00,2020-02-29 00:00:00+00:00,2020-03-31 00:00:00+00:00
1000178,0,0,24,0,0,0,0,47,29,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1000692,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,94,34,94,3,2,2,1,3,2,8,5,19,6,24,1,8,5
1000821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,5,1,17,7,13,4,0
1004714,0,3,0,0,3,1,2,0,0,4,0,0,0,2,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,1,0
1005470,0,0,0,0,0,1,0,2,0,3,0,0,0,0,0,2,0,8,3,0,0,3,0,0,3,1,3,4,0,0,0,0,3,0,2,0,0,1,0
1005675,0,9,11,0,0,0,9,1,0,14,0,0,3,0,0,0,12,11,16,1,16,22,3,14,30,8,16,3,3,0,10,5,1,17,4,0,1,1,0
1005984,0,0,2,4,0,1,1,1,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,8,8,2,1,0,0,0,0,0,0,0,0,0,0
1022186,1,6,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1025480,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027827,0,0,0,0,2,27,7,26,15,27,24,4,37,0,0,0,34,59,10,47,12,10,0,6,14,0,0,0,3,0,0,11,0,2,0,1,0,0,0
1040887,6,0,1,4,0,24,0,0,0,14,54,0,0,1,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050688,0,0,2,0,0,0,32,2,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1057267,4,8,10,0,13,7,2,4,3,7,11,4,2,0,0,0,10,13,0,0,6,8,0,6,0,23,0,0,13,1,19,0,5,0,0,0,0,7,0
1063867,0,2,0,4,0,0,18,0,7,0,7,0,3,0,0,2,0,13,8,0,1,1,13,2,11,8,15,2,0,9,44,1,4,1,0,2,6,0,3
1072141,8,20,12,3,13,3,17,6,21,2,10,11,13,19,16,10,16,38,14,96,14,35,56,24,16,19,12,1,3,21,4,6,2,9,0,9,7,7,1
1086499,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090310,0,5,0,8,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091342,0,46,18,3,53,122,55,23,50,92,77,7,0,7,0,1,9,26,21,0,0,6,13,25,2,2,1,0,0,0,0,0,3,13,0,8,0,0,0
1096485,26,0,1,7,20,0,3,3,12,1,6,0,9,5,3,1,3,5,1,3,3,11,5,7,4,1,2,4,3,5,3,5,2,3,3,3,3,7,0
1097665,0,0,0,0,0,4,0,3,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1098203,5,11,8,8,29,160,114,33,35,55,48,7,11,9,3,4,35,38,40,32,36,31,16,2,36,12,7,12,13,2,13,15,6,8,0,0,3,5,0
1099750,15,102,89,1,79,51,86,193,9,290,123,0,12,78,34,0,2,141,164,56,2,149,89,189,52,14,11,36,44,42,87,31,22,7,65,10,26,2,6
1101644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,7,0,0,0,0,0,0,0,20,35,34
1103275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105130,0,0,34,2,54,25,4,1,0,0,5,0,0,3,0,0,2,4,6,0,3,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,15,2,0
1107922,71,310,190,137,123,137,207,202,168,145,151,57,83,112,31,36,101,91,133,91,26,62,102,348,67,57,92,153,27,44,37,57,53,20,78,46,61,28,34
1109950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,34,7,0,0,2,3,2,3,1,0
1110543,0,8,111,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117856,0,0,0,0,0,47,3,1,10,52,42,0,12,30,3,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1117942,6,8,2,0,2,23,6,2,7,10,0,1,1,10,0,6,2,0,1,0,0,13,1,0,0,12,9,1,20,6,0,0,0,5,5,2,1,2,0
1119781,13,33,12,15,5,46,8,23,33,49,7,4,6,7,8,14,22,47,10,10,13,11,11,34,10,7,7,23,2,27,34,22,8,11,12,11,6,4,6
1120148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,8
1123623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,1,2,6,11,0,4,1,0
1133818,0,12,7,4,9,25,31,4,0,14,6,1,0,0,0,0,0,0,0,0,0,0,0,20,38,2,16,16,5,4,2,2,2,0,5,1,1,0,2
1138377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1140123,0,0,1,1,10,35,30,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141553,1,9,5,4,11,20,0,0,2,1,0,0,0,0,0,0,2,7,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149058,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,0,0,0,0,3,0,0
1158625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,0,1,26,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1159192,0,15,0,39,1,0,0,0,0,0,2,16,35,3,43,0,0,1,9,0,0,19,16,38,13,7,4,0,1,0,2,1,1,0,0,1,0,0,0
1179691,1,2,12,0,1,3,3,0,8,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,7,0,0,0,0,0
1185706,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,1,0,2,2,0,0,0,0,0,0,0
1187352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,2,5,4,7,0,0,0,0,2,3,0,5,0,1,1,2,0,0,0
1193190,2,5,0,2,3,9,4,1,4,4,19,0,2,1,4,6,0,0,3,3,0,0,0,0,0,0,1,0,23,0,0,0,0,0,0,0,1,1,0
1193545,0,0,4,0,0,0,2,0,0,10,3,0,4,1,0,0,3,3,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1195548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,158,2,0,13,47,23,1,0,0,0,0,7,4,0,0,5,0,0,0,0,0
1202172,0,60,110,26,3,56,56,13,0,70,55,0,0,6,83,68,311,174,90,26,57,325,219,101,165,6,157,205,302,30,81,156,241,170,129,36,58,5,1
1220094,3,1,0,5,51,120,86,150,30,150,46,20,28,28,21,1,21,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221328,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,9,4,13,56,54,21,10,25,43,24,23,0,29,17,1,9,7,7,28,1,9,1,0
1233625,2,18,11,0,3,3,4,8,0,6,0,0,0,3,2,0,4,0,0,1,0,3,5,13,12,8,2,5,1,7,0,3,5,0,0,2,1,8,1
1236191,0,0,18,0,0,12,29,2,11,11,8,19,0,0,1,1,0,5,23,12,1,14,8,89,49,10,21,17,29,32,31,0,0,1,6,0,5,0,0
1238861,63,21,112,163,127,106,143,376,204,187,45,26,40,25,99,34,56,138,28,8,20,107,54,66,83,73,107,117,84,273,246,135,107,299,204,261,177,156,32
1244645,0,3,9,4,22,61,30,226,111,44,51,3,1,1,2,18,30,0,147,6,0,84,86,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251323,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253000,50,216,309,155,222,314,218,155,241,349,198,48,47,58,60,26,113,211,171,154,154,143,93,161,214,148,119,39,88,188,249,154,199,236,125,110,23,26,13
1258591,3,6,8,9,8,2,14,9,2,1,6,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259447,0,5,7,6,6,4,1,2,1,4,6,7,2,8,6,1,12,2,0,1,5,12,2,12,3,11,12,0,9,0,0,11,8,9,16,1,9,5,0
1260634,7,66,4,16,56,21,46,55,98,48,38,26,18,19,9,32,19,34,4,9,11,14,39,23,19,8,7,17,21,10,1,0,12,11,1,11,27,1,10
1272613,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,4,18,16,14
1280468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,25,36,29,2,31,0,11,38,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0
1294780,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,8,0,0,1,3,2,3,0,1,0,0,0,1,0,0,0,0,0,12,0,2,0
1304011,6,6,27,9,10,6,2,0,1,4,4,0,0,0,0,0,0,5,6,0,11,11,6,0,4,3,7,1,9,0,0,0,0,0,0,3,0,1,0
1310230,51,230,103,56,37,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,19,19,35,20,32,0,5,6,6,7,0,0,7,14,3,0,6,0,0
1312947,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0
1340454,0,0,0,0,0,0,0,0,14,0,0,0,0,5,0,0,3,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1341044,0,0,3,0,3,29,19,20,17,8,14,18,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
1343045,17,17,15,1,15,1,13,11,30,14,0,1,24,6,4,0,16,22,22,15,6,7,20,79,13,11,29,13,3,10,24,8,3,2,22,11,11,15,1
1343313,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,12,72,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344000,4,9,9,0,7,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,25,0,5,10,17,91,31,2,1,0,0,2,0
1344494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1363018,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,32,1,1,0
1364572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1371116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,330,100,93,116,118,227,26,44,28,0,0
1372338,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1373837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,38,19,98,12,2,36,112,63,156,42,56,77,58,36,57,18,17,41,92,60,15,28,8
1388104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388222,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0
1400239,13,40,18,21,198,201,82,43,41,34,0,19,38,32,35,9,0,0,24,4,2,7,24,0,1,9,21,1,3,17,14,7,10,25,31,8,22,13,14
1402753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1412102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412505,2,3,34,6,31,24,12,18,3,0,46,0,0,0,1,1,6,44,12,0,0,0,2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
1416311,0,0,0,5,1,36,4,1,18,67,1,13,0,9,13,0,6,29,1,2,1,36,2,4,0,1,19,15,54,32,1,0,7,1,10,5,0,0,0
1416534,11,31,11,20,42,1,26,19,43,11,57,0,6,1,1,0,0,0,7,0,6,6,4,1,0,0,0,0,0,0,1,0,0,0,10,10,0,0,0
1421663,6,12,1,9,0,48,66,11,22,237,36,0,3,1,0,0,2,0,14,25,87,52,9,0,0,18,22,20,1,0,0,14,5,0,0,0,0,0,0
1425603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
1428016,0,58,3,14,22,37,66,21,10,209,39,25,11,21,36,6,61,99,74,63,65,56,97,20,4,0,2,4,0,24,0,4,1,2,3,8,6,2,0
1429753,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432305,6,25,34,34,14,48,11,14,46,7,44,21,3,6,22,9,22,18,15,17,4,22,6,10,27,8,2,3,3,2,0,2,2,1,0,0,0,0,0
1434170,0,0,0,6,0,0,0,0,0,54,1,0,4,0,2,0,0,6,1,0,0,0,2,16,0,0,0,17,0,0,0,12,0,1,3,0,3,0,0
1434846,0,0,0,6,0,0,19,0,0,13,0,0,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444103,0,0,0,0,0,4,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1452044,0,0,0,0,0,0,0,0,0,5,6,1,0,0,0,1,1,0,0,1,11,19,11,0,1,15,11,15,0,0,3,63,19,6,28,0,19,27,0
1453013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0
1454368,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,1,26,7,43,19,0,26,0,10,21,0,7,0,5,12,1,0,1,0,3,2,0,0,0
1457623,16,4,6,5,6,11,37,4,0,14,21,12,52,20,38,17,30,47,41,28,47,40,22,74,41,29,30,5,12,7,0,0,0,0,0,0,0,0,0
1459050,69,100,19,94,132,136,191,37,114,145,4,0,3,38,27,15,0,60,65,24,42,57,9,134,11,33,12,8,42,21,20,12,15,53,7,9,3,43,7
1460286,1,14,6,2,0,29,29,2,18,67,0,5,3,2,6,2,14,24,79,4,9,29,15,4,9,19,13,1,6,2,8,7,2,4,0,9,13,4,10
1463298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,77,13,73,76,10,1,1,0,2,0,0,0,0,1,1,0,0,0,0
1465542,0,0,0,8,58,106,157,32,0,8,50,35,0,0,3,0,14,1,0,0,7,0,0,0,0,3,1,3,6,0,0,19,12,0,0,4,0,0,0
1471472,2,3,0,0,0,36,12,12,7,13,11,1,5,6,6,3,0,6,1,4,1,30,2,21,4,6,10,5,1,8,4,2,2,6,14,0,7,2,0
1477894,0,0,0,4,0,0,0,0,4,17,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,24,0,15,2,0,0
1486645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,2,0,0,0,0,0,0,0,0
1495314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496992,0,0,0,0,0,0,0,0,0,35,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501756,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508940,9,45,1,5,12,8,3,0,0,46,4,0,0,37,10,0,58,3,31,0,28,85,91,36,80,48,36,23,75,341,223,27,33,171,166,115,116,91,35
1511704,86,39,142,174,534,579,389,115,118,545,323,218,149,249,75,33,60,199,214,43,8,87,49,64,184,101,126,23,32,80,187,243,129,102,34,23,34,28,1
1513339,0,20,5,0,0,0,0,0,11,30,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1521438,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525131,6,10,33,0,28,237,37,29,29,19,1,0,3,1,1,0,0,2,2,7,0,5,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0
1526203,7,61,2,3,1,41,62,32,13,31,57,15,5,0,4,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1532775,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1540590,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,0,12,14,2,11,0,0,0
1552384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1560617,7,192,229,59,78,148,45,93,62,194,147,23,45,21,15,4,12,33,40,32,10,12,18,22,21,19,37,22,23,39,27,28,19,9,5,6,7,14,1
1561439,7,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570316,0,0,18,4,8,10,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573699,0,0,2,0,7,0,14,0,8,0,0,0,0,3,25,6,0,15,2,19,0,1,10,29,2,7,199,76,57,8,18,34,14,0,0,2,4,25,0
1574081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,107,15,8,13,17,13,0,23,0,0,0,5,0,2,0,1,14,1,0,0
1576461,0,4,0,0,4,42,21,28,64,9,0,0,0,0,0,3,0,0,38,12,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,4,0,0,0
1583847,23,0,53,37,4,8,70,128,101,191,120,91,10,6,10,9,0,57,8,9,11,62,13,53,64,34,15,30,6,7,10,2,19,45,134,18,11,14,1
1585692,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588175,0,0,0,0,0,0,0,0,0,23,1,0,1,0,0,0,1,12,0,0,0,0,1,1,1,6,0,0,0,9,1,7,9,6,1,0,0,0,0
1592386,0,5,0,0,0,0,6,0,0,4,0,0,5,2,2,3,12,21,22,30,0,96,68,20,102,86,10,3,25,9,22,17,8,27,7,2,0,3,0
1595329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1596193,15,58,17,14,2,17,7,6,20,26,15,0,16,13,4,4,27,57,59,21,3,2,2,15,8,3,8,11,11,15,14,26,18,16,2,6,0,5,0
1605523,0,0,0,1,15,236,70,4,1,0,0,0,0,14,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615183,0,73,0,5,0,1,0,30,5,30,2,0,4,9,3,2,1,0,12,0,0,0,0,6,33,5,7,0,13,6,7,10,13,18,5,8,7,9,2
1617256,0,0,4,0,29,36,117,5,132,61,69,8,3,5,5,1,11,31,20,0,9,21,20,2,42,4,17,3,8,1,5,0,3,4,12,10,10,16,1
1617780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,47,31,31,0,28,37,123,11,19,3
1625028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1634809,37,335,139,192,382,749,457,383,159,361,459,91,38,233,219,141,107,314,285,139,183,547,358,402,455,136,211,168,170,125,320,93,243,145,84,124,123,53,94
1636690,8,8,0,6,12,4,6,1,9,9,6,7,0,5,5,1,3,20,16,4,10,20,15,0,11,14,0,0,13,5,17,10,14,3,1,0,0,1,0
1637064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,86,51,39,26,10,1,12,7,18,14,9,12,7
1638636,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1643640,0,2,21,0,10,34,54,13,1,46,28,5,1,0,12,1,3,6,7,4,0,7,0,0,6,1,3,1,0,0,2,0,0,0,4,0,0,0,0
1646090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1650196,7,5,21,27,10,3,48,1,1,1,4,4,0,7,0,1,2,13,21,0,0,0,0,2,7,3,1,0,13,1,0,12,0,0,0,0,1,5,0
1653288,0,42,15,0,0,17,17,1,0,0,19,0,2,3,3,0,0,0,0,1,0,7,0,0,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0
1661804,0,41,31,1,58,65,24,60,42,76,88,34,5,15,0,0,0,11,0,0,0,0,16,26,7,1,2,1,2,4,13,7,20,12,31,8,13,8,1
1662286,0,522,68,0,145,102,24,41,1,35,0,1,0,0,1,4,0,130,1,1,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1668647,3,32,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671095,0,0,0,0,31,6,0,0,0,0,0,39,16,0,0,2,0,0,0,1,0,0,0,0,0,0,0,4,23,0,0,2,13,11,22,14,45,5,2
1677292,0,0,0,0,1,0,13,44,1,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678862,0,0,0,0,0,0,0,0,0,0,0,0,0,95,4,68,6,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1687047,0,1,1,0,0,1,1,23,15,24,16,0,9,5,10,6,9,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690159,0,0,0,0,0,0,0,0,1,0,0,0,0,3,9,0,4,0,0,0,6,0,8,2,4,0,0,0,1,6,21,3,14,2,0,0,0,0,0
1698651,0,0,0,0,0,23,63,62,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
1709606,7,13,28,0,0,0,0,0,69,119,140,17,7,10,29,9,7,26,6,7,0,43,7,2,38,15,29,0,0,0,0,0,1,14,5,0,0,0,0
1712786,0,18,20,3,0,73,53,73,93,52,84,3,4,2,0,0,1,4,7,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
1714375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1718265,60,105,107,78,124,213,114,123,121,202,167,61,34,15,35,25,115,87,128,54,99,109,112,214,91,31,61,44,57,17,18,42,53,63,93,25,7,28,6
1740517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
